Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction ends, semantic, 0, 1, 390000000, 1, 390216400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 390000000, 1, 390222700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 399000000, 0, 399292000, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 399000000, 0, 399293400, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 399000000, 0, 399294200, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 399000000, 0, 399294800, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 399000000, 0, 399295400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 399000000, 0, 399295600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 399000000, 1, 399295800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 399000000, 1, 399295900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 399000000, 1, 399323200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 399000000, 1, 399323300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 399000000, 1, 399323500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 399000000, 1, 399323800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 400000000, 0, 400202000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 400000000, 0, 400204600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 400000000, 0, 400206800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 400000000, 0, 400209200, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 400000000, 0, 400211500, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 400000000, 0, 400224900, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 400000000, 0, 400267100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 400000000, 0, 400267600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 400000000, 1, 400268100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 400000000, 1, 400268300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 400000000, 1, 400269500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 400000000, 1, 400269700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 400000000, 1, 400269800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 400000000, 1, 400269900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 410000000, 0, 410134600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 410000000, 0, 410136000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 410000000, 0, 410137400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 410000000, 0, 410137900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 410000000, 0, 410138900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 410000000, 0, 410139000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 410000000, 1, 410139300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 410000000, 1, 410139400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 410000000, 1, 410166100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 410000000, 1, 410166300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 410000000, 1, 410172300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 410000000, 1, 410172700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 420000000, 0, 420151500, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 420000000, 0, 420153700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 420000000, 0, 420163400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 420000000, 0, 420164300, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 420000000, 0, 420165100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 420000000, 0, 420165300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 420000000, 1, 420165600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 420000000, 1, 420165700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 420000000, 1, 420194700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 420000000, 1, 420195100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 420000000, 1, 420195200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 420000000, 1, 420195500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 430000000, 0, 430273700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 430000000, 0, 430275600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 430000000, 0, 430277200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 430000000, 0, 430277800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 430000000, 0, 430288100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 430000000, 0, 430288200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 430000000, 1, 430288500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 430000000, 1, 430288600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 430000000, 1, 430317300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 430000000, 1, 430317500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 430000000, 1, 430317600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 430000000, 1, 430317900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 432000000, 0, 432260700, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 432000000, 0, 432262300, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 432000000, 0, 432263600, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 432000000, 0, 432264400, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 432000000, 0, 432265100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 432000000, 0, 432265200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 432000000, 1, 432265500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 432000000, 1, 432265600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 432000000, 1, 432299500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 432000000, 1, 432299700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 432000000, 1, 432307400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 432000000, 1, 432307800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 440000000, 0, 440148600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 440000000, 0, 440149900, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 440000000, 0, 440150600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 440000000, 0, 440151200, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 440000000, 0, 440151900, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 440000000, 0, 440152100, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 440000000, 0, 440152200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 440000000, 0, 440152400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 440000000, 1, 440152700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 440000000, 1, 440152700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 440000000, 1, 440178300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 440000000, 1, 440178600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 440000000, 1, 440178700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 440000000, 1, 440179000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 450000000, 0, 450102900, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 450000000, 0, 450104300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 450000000, 0, 450110900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 450000000, 0, 450111500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 450000000, 0, 450112200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 450000000, 0, 450112300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 450000000, 1, 450112700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 450000000, 1, 450112700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 450000000, 1, 450139400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 450000000, 1, 450139600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 450000000, 1, 450139800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 450000000, 1, 450140100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 460000000, 0, 460214800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 460000000, 0, 460218000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 460000000, 0, 460220100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 460000000, 0, 460222500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 460000000, 0, 460225000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 460000000, 0, 460225700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 460000000, 1, 460227100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 460000000, 1, 460227400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 460000000, 1, 460307600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 460000000, 1, 460319700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 460000000, 1, 460320300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 460000000, 1, 460321700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 465000000, 0, 465083100, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 465000000, 0, 465083700, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 465000000, 0, 465084600, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 465000000, 0, 465085100, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 465000000, 0, 465085600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 465000000, 0, 465085800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 465000000, 1, 465086100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 465000000, 1, 465086200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 465000000, 1, 465146100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 465000000, 1, 465146300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 465000000, 1, 465146500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 465000000, 1, 465146800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 470000000, 0, 470119800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 470000000, 0, 470120600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 470000000, 0, 470121300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 470000000, 0, 470126900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 470000000, 0, 470127400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 470000000, 0, 470127600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 470000000, 1, 470127900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 470000000, 1, 470127900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 470000000, 1, 470149200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 470000000, 1, 470149300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 470000000, 1, 470149500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 470000000, 1, 470149800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 480000000, 0, 480172400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 480000000, 0, 480175800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 480000000, 0, 480178400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 480000000, 0, 480179600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 480000000, 0, 480181600, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 480000000, 0, 480181700, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 480000000, 0, 480181800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 480000000, 0, 480181900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 480000000, 1, 480182200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 480000000, 1, 480192600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 480000000, 1, 480234800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 480000000, 1, 480235000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 480000000, 1, 480235100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 480000000, 1, 480235500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 490000000, 0, 490146000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 490000000, 0, 490147600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 490000000, 0, 490148700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 490000000, 0, 490149200, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 490000000, 0, 490150000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 490000000, 0, 490150100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 490000000, 1, 490150400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 490000000, 1, 490150400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 490000000, 1, 490175600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 490000000, 1, 490175900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 490000000, 1, 490176000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 490000000, 1, 490176300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 498000000, 0, 498275400, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 498000000, 0, 498277100, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 498000000, 0, 498284100, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 498000000, 0, 498285100, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 498000000, 0, 498285700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 498000000, 0, 498285900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 498000000, 1, 498286200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 498000000, 1, 498286300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 498000000, 1, 498312800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 498000000, 1, 498313000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 498000000, 1, 498313100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 498000000, 1, 498313400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 500000000, 0, 500131200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 500000000, 0, 500132200, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 500000000, 0, 500133100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 500000000, 0, 500133600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 500000000, 0, 500139900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 500000000, 0, 500140100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 500000000, 1, 500140300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 500000000, 1, 500140400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 500000000, 1, 500165800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 500000000, 1, 500166000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 500000000, 1, 500166100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 500000000, 1, 500166400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 510000000, 0, 510231600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 510000000, 0, 510235400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 510000000, 0, 510238200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 510000000, 0, 510241100, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 510000000, 0, 510262600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 510000000, 0, 510262700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 510000000, 1, 510263000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 510000000, 1, 510263100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 510000000, 1, 510287800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 510000000, 1, 510288200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 510000000, 1, 510288300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 510000000, 1, 510288600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 520000000, 0, 520134700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 520000000, 0, 520136700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 520000000, 0, 520142600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 520000000, 0, 520143200, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 520000000, 0, 520143800, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 520000000, 0, 520144000, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 520000000, 0, 520144000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 520000000, 0, 520144200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 520000000, 1, 520144500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 520000000, 1, 520144600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 520000000, 1, 520169500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 520000000, 1, 520169700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 520000000, 1, 520169800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 520000000, 1, 520170100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 530000000, 0, 530281100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 530000000, 0, 530282400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 530000000, 0, 530283400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 530000000, 0, 530284000, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 530000000, 0, 530284800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 530000000, 0, 530285000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 530000000, 1, 530290900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 530000000, 1, 530291000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 530000000, 1, 530318000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 530000000, 1, 530318700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 530000000, 1, 530318800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 530000000, 1, 530319100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 531000000, 0, 531277400, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 531000000, 0, 531279200, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 531000000, 0, 531280000, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 531000000, 0, 531280600, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 531000000, 0, 531281200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 531000000, 0, 531281300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 531000000, 1, 531281600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 531000000, 1, 531281700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 531000000, 1, 531307000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 531000000, 1, 531307200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 531000000, 1, 531307300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 531000000, 1, 531307600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 540000000, 0, 540221500, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 540000000, 0, 540254100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 540000000, 0, 540255000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 540000000, 0, 540255600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 540000000, 0, 540256200, NO TRIGGER, 0, <>, <>
